Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Item_Outlet_Sales,Outlet_Years,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Size_3,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_0,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
FDT28,13.3,0.063513272,149.9708,OUT013,2106.5912,22,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDH52,9.42,0.044151435,61.5194,OUT017,866.8716,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDZ38,17.6,0.008001018,170.4422,OUT046,2759.0752,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDF12,8.235,0.0828941,149.3076,OUT017,1921.4988,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCE06,5.825,0.091042211,162.6894,OUT027,2588.6304,24,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDO45,13.15,0.038011783,89.6856,OUT049,703.0848,10,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCS18,12.65,0.042296724,106.3938,OUT045,3751.783,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
NCE54,20.7,0.02695441,73.2354,OUT045,1504.708,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDB50,13.0,0.153930108,76.7986,OUT045,2648.5524,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDZ20,16.1,0.034376537,256.1356,OUT045,6358.39,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDB11,16.0,0.060971431,226.2404,OUT045,4725.8484,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDU22,12.35,0.09079985455555556,118.9124,OUT013,3199.8348,22,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDY48,14.0,0.023831558,103.1332,OUT018,1948.1308,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCP30,20.5,0.032762495,40.0822,OUT035,1257.0304,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDD08,8.3,0.035347676,38.0506,OUT035,531.3084,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCG42,19.2,0.041291929,130.131,OUT049,1038.648,10,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
NCT30,9.1,0.080747059,46.9718,OUT017,850.8924,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDT37,14.15,0.035240817,255.5014,OUT013,5355.0294,22,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDU04,7.93,0.005557062,122.1414,OUT049,2924.1936,10,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCH30,17.1,0.067154053,114.386,OUT046,1245.046,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
DRG37,16.2,0.019362306,154.6972,OUT013,1713.7692,22,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDS13,6.465,0.124506117,264.7884,OUT046,3709.8376,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDQ47,7.155,0.168871496,34.3874,OUT018,670.4606,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDY26,20.6,0.030504756,212.6244,OUT035,3599.3148,5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDB14,20.25,0.103142373,94.612,OUT018,652.484,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDV45,16.75,0.078872251,189.5556,OUT019,1126.5336,24,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDR23,15.85,0.082120687,177.437,OUT018,5645.984,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCS29,9.0,0.069487587,266.6884,OUT013,3974.826,22,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDK33,17.85,0.011180843,213.456,OUT027,4261.12,24,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDW24,6.8,0.037315469,50.0034,OUT027,1992.7394,24,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDR08,18.7,0.037835765,111.1886,OUT017,2334.9606,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDB45,20.85,0.021312043,104.9306,OUT013,2299.6732,22,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDW32,18.35,0.094218363,83.9882,OUT013,1202.4348,22,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDN21,18.6,0.076841095,162.2236,OUT035,2900.2248,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDH56,9.8,0.063805139,117.3492,OUT035,810.9444,5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDQ07,15.1,0.087542757,219.8456,OUT049,6189.2768,10,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDU58,6.61,0.028871235,188.7898,OUT027,2057.9878,24,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDK36,7.09,0.00720931,48.1034,OUT013,1069.2748,22,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCG18,15.3,0.02286663,102.8332,OUT027,2768.3964,24,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDQ26,13.5,0.067543727,57.2562,OUT027,2073.967,24,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
DRL47,19.7,0.038549197,127.5362,OUT027,1006.6896,24,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
DRJ11,9.5,0.07255022477777778,188.9872,OUT017,1323.6104,2,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDB41,19.0,0.097709541,48.6718,OUT018,614.5334,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCA06,20.5,0.143283608,37.919,OUT046,183.095,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
NCZ41,19.85,0.064551885,125.2704,OUT045,2127.8968,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
NCD54,21.1,0.029173031,145.7786,OUT017,1444.786,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDM34,19.0,0.067120954,132.9626,OUT027,3279.065,24,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDL57,15.1,0.067020992,260.3304,OUT013,5424.9384,22,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCD30,19.7,0.026826919,98.7726,OUT013,1859.5794,22,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDH17,16.2,0.01665334,97.3726,OUT046,2055.3246,12,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDD57,18.1,0.022395357,96.5094,OUT035,1332.9316,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDC58,10.195,0.042113173,42.5428,OUT018,878.856,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDX47,6.55,0.034604343,157.8288,OUT046,2514.0608,12,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDC50,15.85,0.136774734,94.4094,OUT045,1428.141,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCS53,14.5,0.089343433,157.3604,OUT027,6021.4952,24,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDY13,12.1,0.030250132,75.267,OUT018,612.536,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDP44,16.5,0.079698503,100.6332,OUT035,1537.998,5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDH60,19.7,0.141360118,197.311,OUT019,392.822,24,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDR02,16.7,0.036933417,109.1886,OUT010,222.3772,11,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDK48,7.445,0.037449987,76.7354,OUT027,2783.7098,24,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDO24,11.1,0.294948897,159.0604,OUT010,792.302,11,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDE20,11.35,0.005525913,168.279,OUT013,2376.906,22,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDM04,9.195,0.04712061,53.1666,OUT046,768.999,12,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCH07,13.15,0.162248011,160.4604,OUT019,316.9208,24,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
DRP35,18.85,0.090867297,127.3336,OUT046,3962.8416,12,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDO11,8.0,0.030264897,250.3092,OUT046,6723.2484,12,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCM30,19.1,0.067295406,41.9796,OUT046,701.7532,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
DRF27,8.93,0.02827966,152.234,OUT027,1071.938,24,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
NCR18,15.85,0.020388413,44.4112,OUT027,767.0016,24,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDS48,15.15,0.027644732,149.4708,OUT027,3159.8868,24,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDO32,6.36,0.120731024,46.506,OUT049,652.484,10,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCP05,19.6,0.025429614,151.7024,OUT017,2884.2456,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDF44,7.17,0.059438787,130.9968,OUT027,4828.3816,24,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDX56,17.1,0.074059474,209.0638,OUT046,3520.0846,12,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDE46,18.6,0.015693328,150.7366,OUT027,906.8196,24,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDQ09,7.235,0.057850699,113.2834,OUT027,4376.9692,24,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCB54,8.76,0.050011058,126.7336,OUT013,639.168,22,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
NCV18,6.775,0.105225964,84.225,OUT035,3162.55,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
NCG55,16.25,0.039207025,116.1176,OUT049,2633.9048,10,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDV14,19.85,0.044489064,89.4856,OUT035,1054.6272,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDT31,19.75,0.012437935,189.9872,OUT013,3781.744,22,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
DRD12,6.96,0.077350112,91.4146,OUT045,638.5022,7,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDZ40,8.935,0.040346436,53.7298,OUT018,593.2278,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRI11,8.26,0.057585723,113.7834,OUT010,115.1834,11,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
FDP23,6.71,0.03565903,218.3166,OUT045,1959.4494,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDY02,8.945,0.087629354,263.491,OUT035,1840.937,5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDM03,12.65,0.0924621275,107.8938,OUT046,750.3566,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDF35,15.0,0.154228739,107.3938,OUT049,750.3566,10,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRM37,15.35,0.096943078,196.5768,OUT017,7685.9952,2,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
NCV41,14.35,0.017065268,109.5228,OUT049,1768.3648,10,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
NCK53,11.6,0.0392233835,100.8042,OUT027,3472.147,24,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDW23,5.765,0.082178616,37.0164,OUT045,540.6296,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDW12,8.315,0.035542581,143.3444,OUT013,1596.5884,22,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDG44,6.13,0.102171627,53.8298,OUT035,1024.6662,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDJ36,14.5,0.128235818,104.1332,OUT035,205.0664,5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDX55,15.1,0.0552059,219.4166,OUT046,6096.0648,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRG13,17.25,0.037337632,163.7526,OUT018,3289.052,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
NCD06,13.0,0.099242622,46.306,OUT013,699.09,22,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDW22,9.695000000000002,0.030143704,222.0114,OUT027,6207.9192,24,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDD33,12.85,0.108412059,233.2642,OUT045,3950.1914,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDG24,7.975,0.014628382,82.325,OUT035,1331.6,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDE05,10.895,0.032454046,144.8102,OUT046,3062.0142,12,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDZ12,9.17,0.102978817,144.947,OUT046,4294.41,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDX37,16.2,0.105498192,101.47,OUT010,399.48,11,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDE44,14.65,0.171355643,47.6692,OUT035,739.038,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDS52,8.89,0.009585169,102.5016,OUT019,101.2016,24,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDO39,6.985,0.137926458,184.7608,OUT018,4042.7376,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDI32,17.7,0.1643646422,115.0834,OUT045,2764.4016,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDV28,16.1,0.1505424741,35.1558,OUT017,339.558,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCP53,14.75,0.033076388,237.2906,OUT017,3089.9778,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
NCN43,12.15,0.006770252,124.473,OUT049,1231.73,10,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
NCI31,20.0,0.142393355,36.419,OUT019,109.857,24,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDK55,18.5,0.025813943,89.1172,OUT045,892.172,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDC17,12.15,0.015548178,211.2928,OUT017,5049.4272,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDV28,16.1,0.159698192,32.0558,OUT035,1018.674,5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDY26,20.6,0.030634813,212.9244,OUT018,2540.6928,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCU06,17.6,0.074522745,228.801,OUT049,3215.814,10,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDV16,7.75,0.145200948,35.4558,OUT019,135.8232,24,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDY31,5.98,0.043651198,146.1418,OUT045,3089.9778,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DRE37,13.5,0.094366079,190.9872,OUT049,2836.308,10,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDH33,12.85,0.121702394,42.7428,OUT035,703.0848,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDA46,13.6,0.117613212,194.2136,OUT035,2527.3768,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDP12,9.8,0.045258247,35.9874,OUT035,282.2992,5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDJ09,15.0,0.058485617,44.7744,OUT049,679.116,10,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCS54,13.6,0.00994477,177.837,OUT027,6528.169,24,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDJ33,8.895,0.087894475,121.173,OUT027,2586.633,24,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDF32,16.35,0.113953562,198.2426,OUT010,790.9704,11,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDN24,14.1,0.198316649,54.3956,OUT019,272.978,24,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDX21,7.05,0.084949955,109.7912,OUT035,1091.912,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDC57,20.1,0.054549098,193.782,OUT013,1158.492,22,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCZ06,19.6,0.094545236,254.7698,OUT018,5327.0658,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDY56,16.35,0.062359467,224.0062,OUT013,4288.4178,22,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCH07,13.15,0.092811105,159.7604,OUT049,4119.9704,10,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDS44,12.65,0.156679617,238.8538,OUT018,4566.7222,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDY33,14.5,0.09735225,160.7262,OUT049,1750.3882,10,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDZ48,17.75,0.076113671,111.4544,OUT045,1006.6896,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDY48,14.0,0.023783007,104.0332,OUT045,1435.4648,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDK16,9.065,0.114771298,93.9094,OUT027,3903.5854,24,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDT16,9.895,0.048662357,261.7278,OUT046,4685.9004,12,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDC26,10.195,0.211539389,110.9886,OUT010,111.1886,11,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
DRJ47,18.25,0.044430561,174.208,OUT018,2596.62,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDQ04,6.4,0.141860161,41.0796,OUT010,41.2796,11,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDN40,5.88,0.07573019125,154.2998,OUT046,1999.3974,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDS39,6.895,0.022441883,143.8812,OUT013,2707.1428,22,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDC11,20.5,0.142370445,90.6172,OUT018,1427.4752,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDQ39,14.8,0.13564792,190.8846,OUT010,191.0846,11,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDB33,17.75,0.014602837,158.6262,OUT049,3819.0288,10,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDU27,18.6,0.28701714,48.8376,OUT010,47.9376,11,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDM44,12.5,0.031112643,104.999,OUT045,1444.786,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDT32,19.0,0.065621523,186.5214,OUT035,5275.7992,5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DRC13,8.26,0.032573725,125.073,OUT018,985.384,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
NCO07,9.06,0.009776268,213.756,OUT046,1065.28,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDJ16,9.195,0.115353642,58.9246,OUT018,926.7936,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDB22,8.02,0.110901004,155.0998,OUT027,2768.3964,24,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCS30,5.945,0.093214866,129.1652,OUT045,2841.6344,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDQ59,9.8,0.04942485775,84.5908,OUT027,3020.0688,24,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDI38,13.35,0.014649641,207.3638,OUT049,5797.7864,10,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDR52,12.65,0.07603021,189.0846,OUT035,4012.7766,5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDT15,12.15,0.042855388,181.695,OUT018,2929.52,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDR52,12.65,0.133144259,190.8846,OUT019,191.0846,24,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDS60,20.85,0.032580705,180.066,OUT018,2157.192,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDK52,18.25,0.0747262132,224.1062,OUT018,4965.5364,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
