Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Type,Item_Visibility,Item_Weight,Outlet_Establishment_Year,Outlet_Identifier,Identifier,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_Drinks,Item_Type_Combined_Food,Item_Type_Combined_Non-Consumable,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
NCP50,80.6618,1208.427,11,0.020676141,17.35,2007,OUT017,1448,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
FDS40,35.219,36.619,5,0.02346559,15.35,1998,OUT010,900,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
FDG38,86.4224,1022.6688,3,0.05272914,8.975,1997,OUT046,416,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
NCO18,178.2686,2666.529,9,0.024630755,13.15,1987,OUT013,1427,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
NCO54,55.6614,718.3982,9,0.014274292,19.5,1997,OUT046,1435,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
NCW18,238.1248,4266.4464,9,0.059313603,15.1,2004,OUT035,1522,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
FDB36,132.9626,2360.9268,0,0.048518008,5.465,2004,OUT035,216,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
FDJ45,34.2216,934.7832,12,0.073349552,17.75,1987,OUT013,532,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
FDP60,100.3016,2833.6448,0,0.055648052,12.792854228644284,1985,OUT027,774,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
DRD12,92.7146,1733.0774,14,0.077129323,6.96,1987,OUT013,17,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
FDR47,196.0794,1755.7146,1,0.087824967,17.85,2009,OUT018,857,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
FDJ10,142.4838,561.9352,13,0.130031207,5.095,2009,OUT018,513,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
DRC25,87.0882,1803.6522,14,0.045334098,5.73,1987,OUT013,12,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
NCW54,57.8588,1145.176,9,0.096333029,7.5,1987,OUT013,1528,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
FDA26,218.6482,3723.8194,4,0.073858923,7.855,1987,OUT013,164,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
DRF01,146.9102,1895.5326,14,0.175047104,5.655,2004,OUT035,37,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
NCZ17,37.6506,37.9506,8,0.132952286,12.15,1998,OUT010,1551,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
FDK46,258.362,259.662,13,0.086145867,9.6,1998,OUT010,570,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
NCU41,190.3846,3630.6074,8,0.0520115,18.85,1987,OUT013,1505,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
FDV20,127.4678,3560.6984,6,0.059790095,20.2,2004,OUT035,1032,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
FDT15,182.295,549.285,10,0.071440118,12.15,1998,OUT010,929,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
DRI25,56.4614,773.6596,14,0.03395415,19.6,1999,OUT049,82,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
FDA40,88.5856,878.856,5,0.099271209,16.0,1997,OUT046,176,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
FDZ15,117.5782,2741.0986,4,0.020769677,12.792854228644284,1985,OUT027,1227,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
FDM13,132.2626,2098.6016,2,0.06316338,6.425,2004,OUT035,625,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
NCM05,262.5226,9779.9362,8,0.059846975,6.825,1997,OUT046,1389,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
FDD38,103.7674,203.7348,3,0.014342659,12.792854228644284,1985,OUT019,301,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
DRI01,172.1422,517.3266,14,0.057667173,7.97,1998,OUT010,77,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
DRG13,166.4526,3782.4098,14,0.037155206,17.25,1987,OUT013,53,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
NCT30,48.8718,425.4462,9,0.080417724,9.1,1999,OUT049,1494,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
NCG42,129.831,1947.465,9,0.041227831,19.2,1997,OUT046,1329,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
FDB14,91.312,3075.996,3,0.102226474,12.792854228644284,1985,OUT027,200,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
FDO27,95.7752,3930.8832,10,0.178210285,12.792854228644284,1985,OUT027,709,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
FDC14,41.4454,41.9454,3,0.06904249,14.5,1998,OUT010,244,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
FDB49,98.5384,591.2304,0,0.052791124,12.792854228644284,1985,OUT019,226,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
FDZ23,188.024,2796.36,0,0.067607749,17.75,1999,OUT049,1233,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
FDJ52,160.6578,1765.0358,5,0.017887474,7.145,2007,OUT017,536,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
FDJ56,99.67,3295.71,6,0.184440421,8.985,2007,OUT017,539,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
NCR54,196.811,3338.987,9,0.091074449,16.35,2007,OUT017,1477,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
DRF01,147.5102,1166.4816,14,0.0,5.655,1997,OUT046,37,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
DRK12,32.49,865.54,14,0.041951439,9.5,1999,OUT049,104,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
FDL58,264.9568,6855.0768,13,0.074087369,5.78,1987,OUT013,616,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
FDD44,257.5646,5153.292,6,0.0,8.05,1987,OUT013,305,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
FDT50,95.6752,1246.3776,4,0.108679906,6.75,2009,OUT018,958,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
DRM23,173.3422,4138.6128,7,0.136500981,16.6,2007,OUT017,123,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
NCM31,141.9154,2694.4926,11,0.081361288,6.095,2002,OUT045,1398,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
FDY21,197.211,196.411,13,0.0,15.1,1998,OUT010,1183,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
FDR22,112.9544,1342.2528,13,0.018591464,19.35,1999,OUT049,837,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
NCV06,192.0478,3099.9648,9,0.066952965,11.3,2009,OUT018,1510,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
FDR45,240.5222,4541.4218,13,0.029107004,10.8,2007,OUT017,855,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
FDH60,194.411,5106.686,0,0.0,19.7,1999,OUT049,468,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
FDR08,113.1886,111.1886,6,0.065872936,12.792854228644284,1985,OUT019,825,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
FDA47,164.121,1794.331,0,0.117149075,10.5,2009,OUT018,181,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
FDS37,114.3492,1853.5872,3,0.031994534,7.655,1999,OUT049,898,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
FDF12,146.5076,1625.8836,0,0.08276363,8.235,2009,OUT018,364,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
FDP24,119.4756,1090.5804,0,0.083004078,20.6,1997,OUT046,749,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
FDU20,122.1098,2892.2352,6,0.021490911,19.35,1999,OUT049,982,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
FDW44,170.2448,170.4448,6,0.058835928,9.5,1998,OUT010,1102,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
FDY39,183.5608,551.2824,10,0.07871639,5.305,1998,OUT010,1198,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
DRD37,47.406,978.726,14,0.013869809,9.8,2002,OUT045,23,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
FDZ35,101.699,2992.771,1,0.022274264,9.6,2004,OUT035,1242,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
FDB50,79.6986,1480.0734,3,0.153618566,13.0,1997,OUT046,227,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
FDY10,113.0176,2862.94,13,0.049267759,17.6,2009,OUT018,1174,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
FDK41,83.4224,681.7792,5,0.12826315,14.3,2007,OUT017,566,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
